管理番号-幹番,管理番号-枝番,体外診薬-承認等番号,体外診薬-販売名,体外診薬-一般的名称,体外診薬-製造販売業者,JLAC検査名称,JLAC11-17,JLAC11-測定物,JLAC11-測定物（名称）,JLAC11-識別,JLAC11-識別（名称）,JLAC11-材料,JLAC11-材料（名称）,JLAC11-測定法,JLAC11-測定法（名称）,JLAC11-結果単位,JLAC11-結果単位（名称）,JLAC11-材料（2）,JLAC11-結果単位（2）,JLAC10-17,JLAC10-分析物,JLAC10-分析物（名称）,JLAC10-識別,JLAC10-識別（名称）,JLAC10-材料,JLAC10-材料（名称）,JLAC10-測定法,JLAC10-測定法（名称）,JLAC10-結果識別,JLAC10-結果識別（名称）,JLAC10-材料（2）,保険-診療行為コード,保険-診療行為名称,保険-点数,備考-体外診薬,備考-JLAC,備考-保険,更新区分,更新日付
10C2024005,1,28A2X00030000027,γ-GTP（3C）試薬・L「コクサイ」,38507001^血液検査用ガンマｰグルタミルトランスペプチダーゼキット,シスメックス株式会社,γ-グルタミルトランスフェラーゼ(γ-GT),C2024-0401-250-005-F7,C2024,g-グルタミルトランスペプチダーゼ,401,測定値,250,血清,5,可視吸光光度法_γ-GTP（3C）試薬・L「コクサイ」,F7,U/L,240^血漿~242^血漿(EDTA入り)~243^血漿(ヘパリン入り),,3B090-0000-023-271-01,3B090,γ-GT,0,,23,血清,271,可視吸光光度法,1,定量値,022^血漿,160020410.0,γ－ＧＴ,11.0,,,,3,20191008
10C2024024,1,41A2X00013000004,オートL「ミズホ」γ-GTP・J,38507001^血液検査用ガンマｰグルタミルトランスペプチダーゼキット,株式会社ミズホメディー,γ-グルタミルトランスフェラーゼ(γ-GT),C2024-0401-250-024-F7,C2024,g-グルタミルトランスペプチダーゼ,401,測定値,250,血清,24,可視吸光光度法_オートL「ミズホ」γ-GTP・J,F7,U/L,240^血漿~242^血漿(EDTA入り)~243^血漿(ヘパリン入り),,3B090-0000-023-271-01,3B090,γ-GT,0,,23,血清,271,可視吸光光度法,1,定量値,022^血漿,160020410.0,γ－ＧＴ,11.0,,,,3,20191008
10C2028015,1,01E1X80013000062,「セロテック」ＣｈＥ－ＭＬ,38506001^血液検査用コリンエステラーゼキット,株式会社セロテック,コリンエステラーゼ,C2028-0401-250-015-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,15,紫外吸光光度法(UV法)_「セロテック」ＣｈＥ－ＭＬ,F7,U/L,240^血漿~242^血漿(EDTA入り)~243^血漿(ヘパリン入り),,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028014,1,01E1X80013000067,「セロテック」ＣｈＥ－ＥＬ,38506001^血液検査用コリンエステラーゼキット,株式会社セロテック,コリンエステラーゼ,C2028-0401-250-014-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,14,紫外吸光光度法(UV法)_「セロテック」ＣｈＥ－ＥＬ,F7,U/L,240^血漿~242^血漿(EDTA入り)~243^血漿(ヘパリン入り),,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028013,1,01E1X80013000068,「セロテック」ＣｈＥ－ＣＬ,38506001^血液検査用コリンエステラーゼキット,株式会社セロテック,コリンエステラーゼ,C2028-0401-250-013-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,13,紫外吸光光度法(UV法)_「セロテック」ＣｈＥ－ＣＬ,F7,U/L,240^血漿~242^血漿(EDTA入り)~243^血漿(ヘパリン入り),,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028020,1,08E1X80006000048,ランピア　リキッド　ＣｈＥ,38506001^血液検査用コリンエステラーゼキット,極東製薬工業株式会社,コリンエステラーゼ,C2028-0401-250-020-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,20,紫外吸光光度法(UV法)_ランピア　リキッド　ＣｈＥ,F7,U/L,240^血漿~242^血漿(EDTA入り)~243^血漿(ヘパリン入り)~244^血漿(クエン酸入り),,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028009,1,09A2X10001000031,エクディアＸＬ‘栄研’ＣＨＥ,38506001^血液検査用コリンエステラーゼキット,栄研化学株式会社,コリンエステラーゼ,C2028-0401-250-009-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,9,紫外吸光光度法(UV法)_エクディアＸＬ‘栄研’ＣＨＥ,F7,U/L,240^血漿~242^血漿(EDTA入り)~243^血漿(ヘパリン入り),,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028019,1,13A2X00172115006,デタミナーL ChE,38506001^血液検査用コリンエステラーゼキット,協和メデックス株式会社,コリンエステラーゼ,C2028-0401-250-019-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,19,紫外吸光光度法(UV法)_デタミナーL ChE,F7,U/L,240^血漿~242^血漿(EDTA入り)~243^血漿(ヘパリン入り),,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028002,1,13E1X00002000064,ビトロス　スライドCHEJ,38506001^血液検査用コリンエステラーゼキット,オーソ・クリニカル・ダイアグノスティックス株式会社,コリンエステラーゼ,C2028-0401-250-002-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,2,反射測光法(レフラクトメトリー)_ビトロス　スライドCHEJ,F7,U/L,240^血漿~243^血漿(ヘパリン入り),,3B110-0000-023-291-01,3B110,コリンエステラーゼ,0,,23,血清,291,反射測光法(レフラクトメトリー),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028018,1,13E1X80196228001,シカフィット　ChE J,38506001^血液検査用コリンエステラーゼキット,関東化学株式会社,コリンエステラーゼ,C2028-0401-250-018-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,18,紫外吸光光度法(UV法)_シカフィット　ChE J,F7,U/L,240^血漿~243^血漿(ヘパリン入り),,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028026,1,13E1X80197230001,ピュアオートＳ　ＣＨＥ,38506001^血液検査用コリンエステラーゼキット,積水メディカル株式会社,コリンエステラーゼ,C2028-0401-250-026-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,26,紫外吸光光度法(UV法)_ピュアオートＳ　ＣＨＥ,F7,U/L,240^血漿,,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028025,1,13E1X80197230002,クオリジェント　ＣＨＥ,38506001^血液検査用コリンエステラーゼキット,積水メディカル株式会社,コリンエステラーゼ,C2028-0401-250-025-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,25,紫外吸光光度法(UV法)_クオリジェント　ＣＨＥ,F7,U/L,240^血漿,,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028024,1,16200AMZ00025000,HAテストワコー　コリンエステラーゼ-HAテストワコー,38506000^コリンエステラーゼキット~80022002^クラスII汎用・生化学検査用シリーズ,富士フイルム和光純薬株式会社,コリンエステラーゼ,C2028-0401-250-024-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,24,可視吸光光度法(JSCC標準化対応法以外)_HAテストワコー　コリンエステラーゼ-HAテストワコー,F7,U/L,,,3B110-0000-023-277-01,3B110,コリンエステラーゼ,0,,23,血清,277,可視吸光光度法（JSCC、IFCC対応法以外）,1,定量値,,160020210.0,ＣｈＥ,11.0,,,,5,20200402
10C2028005,1,16200AMZ01553000,Ｎ-アッセイ　ＣｈＥ　（ニットーボー）,38506000^コリンエステラーゼキット,ニットーボーメディカル株式会社,コリンエステラーゼ,C2028-0401-250-005-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,5,紫外吸光光度法(UV法)_Ｎ-アッセイ　ＣｈＥ　（ニットーボー）,F7,U/L,240^血漿~242^血漿(EDTA入り)~243^血漿(ヘパリン入り)~244^血漿(クエン酸入り),,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028012,1,20300AMZ00410000,クイックオート　ネオ　Ｃｈ－Ｅ,38506000^コリンエステラーゼキット~80022002^クラスII汎用・生化学検査用シリーズ,株式会社シノテスト,コリンエステラーゼ,C2028-0401-250-012-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,12,紫外吸光光度法(UV法)_クイックオート　ネオ　Ｃｈ－Ｅ,F7,U/L,240^血漿~242^血漿(EDTA入り)~243^血漿(ヘパリン入り),,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028010,1,20400AMZ01254000,アクアオート　カイノス　ＣＨＥ試薬,38506000^コリンエステラーゼキット~80022002^クラスⅡ汎用・生化学検査用シリーズ,株式会社カイノス,コリンエステラーゼ,C2028-0401-250-010-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,10,紫外吸光光度法(UV法)_アクアオート　カイノス　ＣＨＥ試薬,F7,U/L,240^血漿~242^血漿(EDTA入り)~243^血漿(ヘパリン入り),,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028004,1,20500AMZ00423000,CHE試薬・L「コクサイ」,38506000^コリンエステラーゼキット,シスメックス株式会社,コリンエステラーゼ,C2028-0401-250-004-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,4,可視吸光光度法(JSCC標準化対応法以外)_CHE試薬・L「コクサイ」,F7,U/L,240^血漿~242^血漿(EDTA入り)~243^血漿(ヘパリン入り),,3B110-0000-023-277-01,3B110,コリンエステラーゼ,0,,23,血清,277,可視吸光光度法（JSCC、IFCC対応法以外）,1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,5,20200402
10C2028007,1,20600AMZ00076000,エスパ・ＣＨＥリキッド,38506000^コリンエステラーゼキット,ニプロ株式会社,コリンエステラーゼ,C2028-0401-250-007-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,7,紫外吸光光度法(UV法)_エスパ・ＣＨＥリキッド,F7,U/L,,,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028011,1,20600AMZ01050000,Ｃｈ－ＥオートＵＶII,38506000^コリンエステラーゼキット,株式会社シノテスト,コリンエステラーゼ,C2028-0401-250-011-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,11,紫外吸光光度法(UV法)_Ｃｈ－ＥオートＵＶII,F7,U/L,,,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028022,1,20800AMZ00819000,Ｌタイプワコー　ＣｈＥ,38506000^コリンエステラーゼキット,富士フイルム和光純薬株式会社,コリンエステラーゼ,C2028-0401-250-022-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,22,紫外吸光光度法(UV法)_Ｌタイプワコー　ＣｈＥ,F7,U/L,240^血漿~242^血漿(EDTA入り)~243^血漿(ヘパリン入り)~244^血漿(クエン酸入り),,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028021,1,20900AMZ00593000,富士ドライケムスライド　ＣＨＥ－Ｐ,38506000^コリンエステラーゼキット,富士フイルム株式会社,コリンエステラーゼ,C2028-0401-250-021-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,21,反射測光法(レフラクトメトリー)_富士ドライケムスライド　ＣＨＥ－Ｐ,F7,U/L,240^血漿~242^血漿(EDTA入り)~243^血漿(ヘパリン入り)~244^血漿(クエン酸入り),,3B110-0000-023-291-01,3B110,コリンエステラーゼ,0,,23,血清,291,反射測光法(レフラクトメトリー),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028017,1,21200AMZ00304000,シカリキッド　ChE,38506000^コリンエステラーゼキット,関東化学株式会社,コリンエステラーゼ,C2028-0401-250-017-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,17,紫外吸光光度法(UV法)_シカリキッド　ChE,F7,U/L,240^血漿~243^血漿(ヘパリン入り),,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028003,1,21300AMY00191000,フレックスカートリッジ　コリンエステラーゼ　PCHE,38506000^コリンエステラーゼキット,シーメンスヘルスケア・ダイアグノスティクス株式会社,コリンエステラーゼ,C2028-0401-250-003-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,3,可視吸光光度法(JSCC標準化対応法以外)_フレックスカートリッジ　コリンエステラーゼ　PCHE,F7,U/L,240^血漿~243^血漿(ヘパリン入り),,3B110-0000-023-277-01,3B110,コリンエステラーゼ,0,,23,血清,277,可視吸光光度法（JSCC、IFCC対応法以外）,1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,5,20200402
10C2028001,1,21300AMY00413000,ビトロス　スライドCHE,38506000^コリンエステラーゼキット,オーソ・クリニカル・ダイアグノスティックス株式会社,コリンエステラーゼ,C2028-0401-250-001-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,1,反射測光法(レフラクトメトリー)_ビトロス　スライドCHE,F7,U/L,240^血漿~243^血漿(ヘパリン入り),,3B110-0000-023-291-01,3B110,コリンエステラーゼ,0,,23,血清,291,反射測光法(レフラクトメトリー),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028006,1,21600AMZ00001000,Ｎ－アッセイ　Ｌ　ＣｈＥ　ニットーボー,38506000^コリンエステラーゼキット,ニットーボーメディカル株式会社,コリンエステラーゼ,C2028-0401-250-006-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,6,紫外吸光光度法(UV法)_Ｎ－アッセイ　Ｌ　ＣｈＥ　ニットーボー,F7,U/L,240^血漿~242^血漿(EDTA入り)~243^血漿(ヘパリン入り)~244^血漿(クエン酸入り),,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028008,1,218AAAMX00133000,リキテック　コリンエステラーゼ,38506000^コリンエステラーゼキット,ロシュ・ダイアグノスティックス株式会社,コリンエステラーゼ,C2028-0401-250-008-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,8,紫外吸光光度法(UV法)_リキテック　コリンエステラーゼ,F7,U/L,240^血漿~242^血漿(EDTA入り)~243^血漿(ヘパリン入り),,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028016,1,221AAAMX00180000,シカフィット　ChE,38506000^コリンエステラーゼキット,関東化学株式会社,コリンエステラーゼ,C2028-0401-250-016-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,16,紫外吸光光度法(UV法)_シカフィット　ChE,F7,U/L,240^血漿~243^血漿(ヘパリン入り),,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2028023,1,27A2X00125000108,Lタイプワコー　ChE・J,38506001^血液検査用コリンエステラーゼキット,富士フイルム和光純薬株式会社,コリンエステラーゼ,C2028-0401-250-023-F7,C2028,コリンエステラーゼ,401,測定値,250,血清,23,紫外吸光光度法(UV法)_Lタイプワコー　ChE・J,F7,U/L,240^血漿~242^血漿(EDTA入り)~243^血漿(ヘパリン入り)~244^血漿(クエン酸入り),,3B110-0000-023-272-01,3B110,コリンエステラーゼ,0,,23,血清,272,紫外吸光光度法(UV法),1,定量値,022^血漿,160020210.0,ＣｈＥ,11.0,,,,3,20191008
10C2037014,1,16100AMZ04792000,富士ドライケムスライド　ＬＡＰ－Ｐ,38546000^ロイシンアミノペプチダーゼキット,富士フイルム株式会社,ロイシンアミノペプチダーゼ(LAP),C2037-0401-250-014-F7,C2037,ロイシンアミノペプチダーゼ,401,測定値,250,血清,14,反射測光法(レフラクトメトリー)_富士ドライケムスライド　ＬＡＰ－Ｐ,F7,U/L,240^血漿~243^血漿(ヘパリン入り),,3B135-0000-023-291-01,3B135,LAP,0,,23,血清,291,反射測光法(レフラクトメトリー),1,定量値,022^血漿,160020510.0,ＬＡＰ,11.0,,,,3,20191008
10C2037007,1,16200AMZ01220000,ロイシンアミノペプチダーゼ測定用「セロテック」ＬＡＰ－Ｒ,38546000^ロイシンアミノペプチダーゼキット,株式会社セロテック,ロイシンアミノペプチダーゼ(LAP),C2037-0401-250-007-F7,C2037,ロイシンアミノペプチダーゼ,401,測定値,250,血清,7,可視吸光光度法_ロイシンアミノペプチダーゼ測定用「セロテック」ＬＡＰ－Ｒ,F7,U/L,,,3B135-0000-023-271-01,3B135,LAP,0,,23,血清,271,可視吸光光度法,1,定量値,,160020510.0,ＬＡＰ,11.0,,,,3,20191008
